payroll_id,employee_id,department,cost_center,salary_account,pay_period_start,pay_period_end,gross_pay,tax_withheld,net_pay,payment_date,pay_type,created_at
bdb64a84-cf5e-43c4-8654-d00f265d762d,f12f1c8a-39f9-434f-b551-1bb83f50db92,Customer Success,OPEX,6020,2024-01-01,2024-01-31,6003.56,1591.7,4411.86,2024-02-02,Salary,2024-01-31
dece73b1-1c44-4e62-9eea-4eaa03a243ea,f12f1c8a-39f9-434f-b551-1bb83f50db92,Customer Success,OPEX,6020,2024-02-01,2024-02-29,6003.56,1591.7,4411.86,2024-03-02,Salary,2024-02-29
87b21f8f-eb79-4087-8868-c5b3b5fd3d72,f12f1c8a-39f9-434f-b551-1bb83f50db92,Customer Success,OPEX,6020,2024-03-01,2024-03-31,6003.56,1591.7,4411.86,2024-04-02,Salary,2024-03-31
7380c189-ac60-42f1-a8f1-d493e49eeecc,f12f1c8a-39f9-434f-b551-1bb83f50db92,Customer Success,OPEX,6020,2024-04-01,2024-04-30,6003.56,1591.7,4411.86,2024-05-02,Salary,2024-04-30
56f89cb2-a044-4324-85a0-96c4dcf65b18,f12f1c8a-39f9-434f-b551-1bb83f50db92,Customer Success,OPEX,6020,2024-05-01,2024-05-31,6003.56,1591.7,4411.86,2024-06-02,Salary,2024-05-31
d4641173-ef50-46ea-baf3-faa434000771,f12f1c8a-39f9-434f-b551-1bb83f50db92,Customer Success,OPEX,6020,2024-06-01,2024-06-30,6003.56,1591.7,4411.86,2024-07-02,Salary,2024-06-30
9fd48f16-6bcf-47bc-acb0-c869669f3ab8,f12f1c8a-39f9-434f-b551-1bb83f50db92,Customer Success,OPEX,6020,2024-07-01,2024-07-31,6003.56,1591.7,4411.86,2024-08-02,Salary,2024-07-31
a7dd53f0-61b5-4dae-a4d1-7ba7beb8e62f,f12f1c8a-39f9-434f-b551-1bb83f50db92,Customer Success,OPEX,6020,2024-08-01,2024-08-31,6003.56,1591.7,4411.86,2024-09-02,Salary,2024-08-31
aead1068-8705-4910-a20e-1c733fea096d,f12f1c8a-39f9-434f-b551-1bb83f50db92,Customer Success,OPEX,6020,2024-09-01,2024-09-30,6003.56,1591.7,4411.86,2024-10-02,Salary,2024-09-30
5cfcd51f-c8e8-49ed-b0a0-66541054422f,f12f1c8a-39f9-434f-b551-1bb83f50db92,Customer Success,OPEX,6020,2024-10-01,2024-10-31,6003.56,1591.7,4411.86,2024-11-02,Salary,2024-10-31
a4f2f6d1-e057-4bfe-8f4f-19965f014a60,f12f1c8a-39f9-434f-b551-1bb83f50db92,Customer Success,OPEX,6020,2024-11-01,2024-11-30,6003.56,1591.7,4411.86,2024-12-02,Salary,2024-11-30
903d9bd5-e259-49c5-bbd2-b1ce63fa1f48,f12f1c8a-39f9-434f-b551-1bb83f50db92,Customer Success,OPEX,6020,2024-12-01,2024-12-31,6003.56,1591.7,4411.86,2025-01-02,Salary,2024-12-31
ea612bf3-56b7-42c9-84d0-f81cb372d34b,f12f1c8a-39f9-434f-b551-1bb83f50db92,Customer Success,OPEX,6020,2024-12-01,2024-12-31,1500.89,555.33,945.56,2024-12-31,Bonus,2024-12-31
441deba9-9822-484e-b7f9-2d0422317b7e,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2021-01-01,2021-01-31,5141.67,1189.52,3952.15,2021-02-02,Salary,2021-01-31
b51f7460-77be-4242-a06e-ac448f08fa5d,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2021-02-01,2021-02-28,5141.67,1189.52,3952.15,2021-03-02,Salary,2021-02-28
32123dfc-67b7-4617-b868-7dd7b027553d,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2021-03-01,2021-03-31,5141.67,1189.52,3952.15,2021-04-02,Salary,2021-03-31
692095cb-70d4-4c68-ad00-ababdd89eed9,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2021-04-01,2021-04-30,5141.67,1189.52,3952.15,2021-05-02,Salary,2021-04-30
effb472c-d03d-4d53-a19a-21f3edceb9dd,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2021-05-01,2021-05-31,5141.67,1189.52,3952.15,2021-06-02,Salary,2021-05-31
d1bd4419-0336-40f1-ab69-6b30333c48b8,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2021-06-01,2021-06-30,5141.67,1189.52,3952.15,2021-07-02,Salary,2021-06-30
19a84b11-68d7-446f-aac2-01dae5a9b86a,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2021-07-01,2021-07-31,5141.67,1189.52,3952.15,2021-08-02,Salary,2021-07-31
1f5db91e-4bc7-449e-a7cc-a022abc3da9a,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2021-08-01,2021-08-31,5141.67,1189.52,3952.15,2021-09-02,Salary,2021-08-31
7c741a18-81a1-47a1-a989-2d22a172df2a,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2021-09-01,2021-09-30,5141.67,1189.52,3952.15,2021-10-02,Salary,2021-09-30
a74938b4-5ea1-4259-b55f-e6c3b6642f2f,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2021-10-01,2021-10-31,5141.67,1189.52,3952.15,2021-11-02,Salary,2021-10-31
eaac58fb-c488-43a8-aca8-11287ac72400,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2021-11-01,2021-11-30,5141.67,1189.52,3952.15,2021-12-02,Salary,2021-11-30
081744e7-4535-43ee-ba06-251e50aadec2,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2021-12-01,2021-12-31,5141.67,1189.52,3952.15,2022-01-02,Salary,2021-12-31
d223b05b-4140-4a4f-8d2e-94be1c954409,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2021-12-01,2021-12-31,1285.42,475.61,809.81,2021-12-31,Bonus,2021-12-31
f2f093df-0dfc-483d-8da3-af98e7602b0d,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2022-01-01,2022-01-31,5371.6,1712.18,3659.42,2022-02-02,Salary,2022-01-31
0f9749cb-b8c1-43eb-bba6-0f7f3c761cb3,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2022-02-01,2022-02-28,5371.6,1712.18,3659.42,2022-03-02,Salary,2022-02-28
617283fb-41df-4a59-9bf2-115e2ec1e103,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2022-03-01,2022-03-31,5371.6,1712.18,3659.42,2022-04-02,Salary,2022-03-31
4979f9b0-a163-4a50-8d14-9f5815b55e07,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2022-04-01,2022-04-30,5371.6,1712.18,3659.42,2022-05-02,Salary,2022-04-30
65dc2265-bd69-4e5d-8e51-419901d01b99,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2022-05-01,2022-05-31,5371.6,1712.18,3659.42,2022-06-02,Salary,2022-05-31
430c673b-565d-48be-9346-e3d7cd9929d4,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2022-06-01,2022-06-30,5371.6,1712.18,3659.42,2022-07-02,Salary,2022-06-30
370e9da9-7d5d-4801-95dc-3527f3e7f104,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2022-07-01,2022-07-31,5371.6,1712.18,3659.42,2022-08-02,Salary,2022-07-31
6b9c6939-9c93-4b97-ae24-5be0665c2ba3,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2022-08-01,2022-08-31,5371.6,1712.18,3659.42,2022-09-02,Salary,2022-08-31
77f15a13-942d-42f6-ba89-d5f42880750e,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2022-09-01,2022-09-30,5371.6,1712.18,3659.42,2022-10-02,Salary,2022-09-30
ca04ca18-30b7-4e16-a090-98912cea9788,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2022-10-01,2022-10-31,5371.6,1712.18,3659.42,2022-11-02,Salary,2022-10-31
6cd957b9-5db1-4b84-97bf-526010fae47e,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2022-11-01,2022-11-30,5371.6,1712.18,3659.42,2022-12-02,Salary,2022-11-30
8fddbfaf-97d4-475b-885c-177c55fc07cf,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2022-12-01,2022-12-31,5371.6,1712.18,3659.42,2023-01-02,Salary,2022-12-31
aaf8a0e1-eca1-4858-b3bb-b7a8ee2457e3,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2022-12-01,2022-12-31,1342.9,496.87,846.03,2022-12-31,Bonus,2022-12-31
a66586be-b2af-4336-b6b5-189017505d8c,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2023-01-01,2023-01-31,5475.87,1205.49,4270.38,2023-02-02,Salary,2023-01-31
efa0f328-d185-47ad-9c7a-d5a56a9d9fe1,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2023-02-01,2023-02-28,5475.87,1205.49,4270.38,2023-03-02,Salary,2023-02-28
1bb1803e-1868-4263-aa8c-b9428956659a,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2023-03-01,2023-03-31,5475.87,1205.49,4270.38,2023-04-02,Salary,2023-03-31
6b7ae06c-41c4-4a67-850b-b54c76a65c92,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2023-04-01,2023-04-30,5475.87,1205.49,4270.38,2023-05-02,Salary,2023-04-30
9a873f95-a670-4598-b9ec-2dd3118d6bea,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2023-05-01,2023-05-31,5475.87,1205.49,4270.38,2023-06-02,Salary,2023-05-31
6bc30308-ee43-45f0-bb8f-26eb3cc062b7,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2023-06-01,2023-06-30,5475.87,1205.49,4270.38,2023-07-02,Salary,2023-06-30
23d1538a-455c-4284-84d0-093ff37dd489,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2023-07-01,2023-07-31,5475.87,1205.49,4270.38,2023-08-02,Salary,2023-07-31
2b70c318-dc49-45b0-87ec-f136bb99ce21,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2023-08-01,2023-08-31,5475.87,1205.49,4270.38,2023-09-02,Salary,2023-08-31
eab26904-3d31-48f8-8df9-71b47f01378b,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2023-09-01,2023-09-30,5475.87,1205.49,4270.38,2023-10-02,Salary,2023-09-30
cfcd73b2-4b1f-402d-b8b9-87c9a84d5d9e,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2023-10-01,2023-10-31,5475.87,1205.49,4270.38,2023-11-02,Salary,2023-10-31
dc5a94a7-bcfe-49cf-9565-a8bb0e70d9fd,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2023-11-01,2023-11-30,5475.87,1205.49,4270.38,2023-12-02,Salary,2023-11-30
80954cf7-6219-410c-a805-cd9663c05a27,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2023-12-01,2023-12-31,5475.87,1205.49,4270.38,2024-01-02,Salary,2023-12-31
0fb91f99-41d4-4ba9-b9f5-5dbce361b0cb,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2023-12-01,2023-12-31,1368.97,506.52,862.45,2023-12-31,Bonus,2023-12-31
79d9a718-9f27-4efc-ae15-9990ebd4636c,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2024-01-01,2024-01-31,5947.97,1456.16,4491.81,2024-02-02,Salary,2024-01-31
7ba31c83-3116-4517-8254-c7443cdf6d66,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2024-02-01,2024-02-29,5947.97,1456.16,4491.81,2024-03-02,Salary,2024-02-29
b3a5e706-243b-4fd6-a00d-07559240908d,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2024-03-01,2024-03-31,5947.97,1456.16,4491.81,2024-04-02,Salary,2024-03-31
3a0ae933-e958-40ed-ba09-34b5ad68a879,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2024-04-01,2024-04-30,5947.97,1456.16,4491.81,2024-05-02,Salary,2024-04-30
b9541740-f78a-4b8f-afc9-a8978ab3d479,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2024-05-01,2024-05-31,5947.97,1456.16,4491.81,2024-06-02,Salary,2024-05-31
c078dc6d-e186-4145-bb15-9089ae6822a5,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2024-06-01,2024-06-30,5947.97,1456.16,4491.81,2024-07-02,Salary,2024-06-30
eefb6e96-1296-4fa4-8b7e-6931a6506ef6,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2024-07-01,2024-07-31,5947.97,1456.16,4491.81,2024-08-02,Salary,2024-07-31
5c61b478-9c73-456d-bb74-fd307e86b81a,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2024-08-01,2024-08-31,5947.97,1456.16,4491.81,2024-09-02,Salary,2024-08-31
2c65d38f-c3a7-4adc-ae44-7d40a5775815,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2024-09-01,2024-09-30,5947.97,1456.16,4491.81,2024-10-02,Salary,2024-09-30
9fb38ad4-4dc6-4292-8e86-df3365e3a6f2,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2024-10-01,2024-10-31,5947.97,1456.16,4491.81,2024-11-02,Salary,2024-10-31
85672565-59e9-4044-b1e3-60280f053a93,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2024-11-01,2024-11-30,5947.97,1456.16,4491.81,2024-12-02,Salary,2024-11-30
39f63ca1-a200-4ff8-8f1a-c38382586fb8,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2024-12-01,2024-12-31,5947.97,1456.16,4491.81,2025-01-02,Salary,2024-12-31
f92cdf90-af4d-49c4-82c7-a883eb02d9d1,b1f14ea2-5a6c-472b-9dcd-7f390fd47efe,Customer Success,OPEX,6020,2024-12-01,2024-12-31,1486.99,550.19,936.8,2024-12-31,Bonus,2024-12-31
3c0eb900-979a-4c5a-bb51-4915a0e3a447,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2021-01-01,2021-01-31,8791.67,2397.03,6394.64,2021-02-02,Salary,2021-01-31
dc82c76a-46bf-4409-b2a5-df9714c5f9fd,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2021-02-01,2021-02-28,8791.67,2397.03,6394.64,2021-03-02,Salary,2021-02-28
577b1bca-1ac7-4883-aad0-0e2ba44dc2bb,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2021-03-01,2021-03-31,8791.67,2397.03,6394.64,2021-04-02,Salary,2021-03-31
50be7324-caa4-4faf-8085-3b6f900013d4,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2021-04-01,2021-04-30,8791.67,2397.03,6394.64,2021-05-02,Salary,2021-04-30
e07981e2-0b3a-41d3-be1c-39a17658e665,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2021-05-01,2021-05-31,8791.67,2397.03,6394.64,2021-06-02,Salary,2021-05-31
a19eb348-e7a2-459e-b9ec-e56ffaecd274,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2021-06-01,2021-06-30,8791.67,2397.03,6394.64,2021-07-02,Salary,2021-06-30
c8616ba3-5ebc-4c93-a74e-552e43dd945f,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2021-07-01,2021-07-31,8791.67,2397.03,6394.64,2021-08-02,Salary,2021-07-31
4d4eca10-7bca-4822-aacc-5639fb70e1f0,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2021-08-01,2021-08-31,8791.67,2397.03,6394.64,2021-09-02,Salary,2021-08-31
3f9e24d3-96ac-4efa-a271-fa5ff8f85d83,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2021-09-01,2021-09-30,8791.67,2397.03,6394.64,2021-10-02,Salary,2021-09-30
613a0534-8e6d-45da-a137-717443e3af8a,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2021-10-01,2021-10-31,8791.67,2397.03,6394.64,2021-11-02,Salary,2021-10-31
3dfcdc60-385b-456e-a08a-23d5eecce7e1,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2021-11-01,2021-11-30,8791.67,2397.03,6394.64,2021-12-02,Salary,2021-11-30
c4a28732-c934-4c27-a111-890b8a84e69f,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2021-12-01,2021-12-31,8791.67,2397.03,6394.64,2022-01-02,Salary,2021-12-31
e5b71ed4-015e-46ff-bcd8-62ace7839dfb,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2021-12-01,2021-12-31,2197.92,813.23,1384.69,2021-12-31,Bonus,2021-12-31
20e84759-3fe4-4fff-8402-0544ce154f47,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2022-01-01,2022-01-31,9139.83,2552.5,6587.33,2022-02-02,Salary,2022-01-31
890b84eb-8735-4c56-9dac-58de09733022,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2022-02-01,2022-02-28,9139.83,2552.5,6587.33,2022-03-02,Salary,2022-02-28
0f58c738-38d9-47bd-841b-41f5fda3e902,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2022-03-01,2022-03-31,9139.83,2552.5,6587.33,2022-04-02,Salary,2022-03-31
b5b4d682-6c7a-4a7b-9182-828473519615,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2022-04-01,2022-04-30,9139.83,2552.5,6587.33,2022-05-02,Salary,2022-04-30
39e5bcae-fe41-4380-920b-88e82aa7aef4,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2022-05-01,2022-05-31,9139.83,2552.5,6587.33,2022-06-02,Salary,2022-05-31
5d247a54-268e-49b9-9969-f1eff4c644e0,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2022-06-01,2022-06-30,9139.83,2552.5,6587.33,2022-07-02,Salary,2022-06-30
0e3207e8-a67b-4b0f-bb7d-f622a6760a94,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2022-07-01,2022-07-31,9139.83,2552.5,6587.33,2022-08-02,Salary,2022-07-31
c3acb913-f84f-4477-bec8-d6a10b6a7305,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2022-08-01,2022-08-31,9139.83,2552.5,6587.33,2022-09-02,Salary,2022-08-31
57df6cd5-efee-42e3-a9c0-ac9f5ea07057,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2022-09-01,2022-09-30,9139.83,2552.5,6587.33,2022-10-02,Salary,2022-09-30
06c32643-b5eb-4505-9780-01a39b6bc604,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2022-10-01,2022-10-31,9139.83,2552.5,6587.33,2022-11-02,Salary,2022-10-31
cc22472e-3f42-4c71-bf9c-ad839f5bb44d,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2022-11-01,2022-11-30,9139.83,2552.5,6587.33,2022-12-02,Salary,2022-11-30
e4e32005-a73d-4a49-8699-688c3dd9b35a,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2022-12-01,2022-12-31,9139.83,2552.5,6587.33,2023-01-02,Salary,2022-12-31
b03f392e-e963-4c8e-a996-7a9b092b9f5d,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2022-12-01,2022-12-31,2284.96,845.44,1439.52,2022-12-31,Bonus,2022-12-31
183ae284-a1e1-4dbf-a567-c71aa69a0637,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2023-01-01,2023-01-31,9624.55,2921.42,6703.13,2023-02-02,Salary,2023-01-31
062cbded-d355-4ed3-815f-a73bc56555ea,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2023-02-01,2023-02-28,9624.55,2921.42,6703.13,2023-03-02,Salary,2023-02-28
b786cfca-1356-4b27-b42f-9756358798ed,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2023-03-01,2023-03-31,9624.55,2921.42,6703.13,2023-04-02,Salary,2023-03-31
8128ffea-6833-4ad7-b5ce-ad7f02bb578d,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2023-04-01,2023-04-30,9624.55,2921.42,6703.13,2023-05-02,Salary,2023-04-30
a50ec934-48b3-4cea-ab75-3652194695a2,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2023-05-01,2023-05-31,9624.55,2921.42,6703.13,2023-06-02,Salary,2023-05-31
f4bb473f-9e77-47c6-9b4e-a8b9fe6218d1,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2023-06-01,2023-06-30,9624.55,2921.42,6703.13,2023-07-02,Salary,2023-06-30
3c14c948-196b-41a5-96d4-34438ae8e3af,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2023-07-01,2023-07-31,9624.55,2921.42,6703.13,2023-08-02,Salary,2023-07-31
26da4fee-9b72-486b-a1ce-11c414d80882,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2023-08-01,2023-08-31,9624.55,2921.42,6703.13,2023-09-02,Salary,2023-08-31
d64ab33e-9ddb-4d95-b8d8-86c632751840,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2023-09-01,2023-09-30,9624.55,2921.42,6703.13,2023-10-02,Salary,2023-09-30
9aeb72dd-d9a6-4413-9e45-fb0ff2d645d2,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2023-10-01,2023-10-31,9624.55,2921.42,6703.13,2023-11-02,Salary,2023-10-31
46caf49b-1ed5-4a12-a7f7-a30f55a498a5,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2023-11-01,2023-11-30,9624.55,2921.42,6703.13,2023-12-02,Salary,2023-11-30
160748af-1a84-4926-878a-b26c43117bfa,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2023-12-01,2023-12-31,9624.55,2921.42,6703.13,2024-01-02,Salary,2023-12-31
cd2bc2cd-ae5b-456c-8b12-cff7608a8ea8,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2023-12-01,2023-12-31,2406.14,890.27,1515.87,2023-12-31,Bonus,2023-12-31
6d4574e8-c848-4959-98fe-bd31f6a61cd6,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2024-01-01,2024-01-31,9713.55,2605.21,7108.34,2024-02-02,Salary,2024-01-31
9a3500fb-63a3-4de1-9422-5d5f6a414ca7,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2024-02-01,2024-02-29,9713.55,2605.21,7108.34,2024-03-02,Salary,2024-02-29
8c240874-4ed1-41da-8960-0d29e4d52ae6,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2024-03-01,2024-03-31,9713.55,2605.21,7108.34,2024-04-02,Salary,2024-03-31
a917f76f-3880-43c2-a26f-c16e721ace8d,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2024-04-01,2024-04-30,9713.55,2605.21,7108.34,2024-05-02,Salary,2024-04-30
ddbdb127-bb1b-491b-ae51-0f416aceb9af,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2024-05-01,2024-05-31,9713.55,2605.21,7108.34,2024-06-02,Salary,2024-05-31
c42ab036-434a-473c-b3d9-4d2a512daab2,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2024-06-01,2024-06-30,9713.55,2605.21,7108.34,2024-07-02,Salary,2024-06-30
b8998bb1-88e3-4ee3-bc9f-5795d29250fe,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2024-07-01,2024-07-31,9713.55,2605.21,7108.34,2024-08-02,Salary,2024-07-31
0ad3252b-82f7-4712-b731-619e642288fc,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2024-08-01,2024-08-31,9713.55,2605.21,7108.34,2024-09-02,Salary,2024-08-31
54e836f1-a4a7-4b38-a9d2-9c269f43f1b1,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2024-09-01,2024-09-30,9713.55,2605.21,7108.34,2024-10-02,Salary,2024-09-30
9f076fc3-0eb8-4fad-9c13-412300a58758,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2024-10-01,2024-10-31,9713.55,2605.21,7108.34,2024-11-02,Salary,2024-10-31
83f46197-8702-4c32-b729-84a149f5fabb,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2024-11-01,2024-11-30,9713.55,2605.21,7108.34,2024-12-02,Salary,2024-11-30
f4ae4ae3-da99-4e7b-b022-f54e68cbc0fb,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2024-12-01,2024-12-31,9713.55,2605.21,7108.34,2025-01-02,Salary,2024-12-31
68369696-a6c7-4a94-bb5c-aeede43488bc,7db54b0f-c848-4818-8bca-6a4b440fe3d6,G&A,OPEX,6030,2024-12-01,2024-12-31,2428.39,898.5,1529.89,2024-12-31,Bonus,2024-12-31
9768a3c6-93c3-46ba-aa8a-be87136288f9,d6a0d9e2-ef1b-4d73-8670-95dddf73aa9a,G&A,OPEX,6030,2021-01-01,2021-01-31,14000.0,3646.32,10353.68,2021-02-02,Salary,2021-01-31
27c95bb4-4cd0-4d81-be09-9397d8b568bc,d6a0d9e2-ef1b-4d73-8670-95dddf73aa9a,G&A,OPEX,6030,2021-02-01,2021-02-28,14000.0,3646.32,10353.68,2021-03-02,Salary,2021-02-28
21f5e922-dd87-467d-8d75-d23c053f78d8,d6a0d9e2-ef1b-4d73-8670-95dddf73aa9a,G&A,OPEX,6030,2021-03-01,2021-03-31,14000.0,3646.32,10353.68,2021-04-02,Salary,2021-03-31
